open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base_volume,taker_buy_quote_volume,ignore,timestamp,symbol
1724022000000,0.012242,0.012242,0.012242,0.012242,0.0,1724025599999,0,0,0,0,0,2024-08-18 23:00:00,MEMEUSDT
1724025600000,0.012242,0.012242,0.012242,0.012242,0.0,1724029199999,0,0,0,0,0,2024-08-19 00:00:00,MEMEUSDT
1724029200000,0.012242,0.012242,0.012242,0.012242,0.0,1724032799999,0,0,0,0,0,2024-08-19 01:00:00,MEMEUSDT
1724032800000,0.012242,0.012242,0.012242,0.012242,0.0,1724036399999,0,0,0,0,0,2024-08-19 02:00:00,MEMEUSDT
1724036400000,0.012242,0.012242,0.012242,0.012242,0.0,1724039999999,0,0,0,0,0,2024-08-19 03:00:00,MEMEUSDT
1724040000000,0.012242,0.012242,0.012242,0.012242,0.0,1724043599999,0,0,0,0,0,2024-08-19 04:00:00,MEMEUSDT
1724043600000,0.012242,0.012242,0.012242,0.012242,0.0,1724047199999,0,0,0,0,0,2024-08-19 05:00:00,MEMEUSDT
1724047200000,0.012242,0.012242,0.012242,0.012242,0.0,1724050799999,0,0,0,0,0,2024-08-19 06:00:00,MEMEUSDT
1724050800000,0.012242,0.012242,0.012242,0.012242,0.0,1724054399999,0,0,0,0,0,2024-08-19 07:00:00,MEMEUSDT
1724054400000,0.012242,0.012242,0.012242,0.012242,0.0,1724057999999,0,0,0,0,0,2024-08-19 08:00:00,MEMEUSDT
1724058000000,0.012242,0.012242,0.012242,0.012242,0.0,1724061599999,0,0,0,0,0,2024-08-19 09:00:00,MEMEUSDT
1724061600000,0.012242,0.012242,0.012242,0.012242,0.0,1724065199999,0,0,0,0,0,2024-08-19 10:00:00,MEMEUSDT
1724065200000,0.012242,0.012242,0.012242,0.012242,0.0,1724068799999,0,0,0,0,0,2024-08-19 11:00:00,MEMEUSDT
1724068800000,0.012242,0.012242,0.012242,0.012242,0.0,1724072399999,0,0,0,0,0,2024-08-19 12:00:00,MEMEUSDT
1724072400000,0.012242,0.012242,0.012242,0.012242,0.0,1724075999999,0,0,0,0,0,2024-08-19 13:00:00,MEMEUSDT
1724076000000,0.012242,0.012242,0.012242,0.012242,0.0,1724079599999,0,0,0,0,0,2024-08-19 14:00:00,MEMEUSDT
1724079600000,0.012242,0.012242,0.012242,0.012242,4084.0,1724083199999,49.9963280,7,0,0,0,2024-08-19 15:00:00,MEMEUSDT
1724083200000,0.012242,0.012242,0.012242,0.012242,735.0,1724086799999,8.9978700,2,0,0,0,2024-08-19 16:00:00,MEMEUSDT
1724086800000,0.012242,0.012242,0.012242,0.012242,0.0,1724090399999,0,0,0,0,0,2024-08-19 17:00:00,MEMEUSDT
1724090400000,0.012242,0.012242,0.012242,0.012242,0.0,1724093999999,0,0,0,0,0,2024-08-19 18:00:00,MEMEUSDT
1724094000000,0.012242,0.012242,0.012242,0.012242,0.0,1724097599999,0,0,0,0,0,2024-08-19 19:00:00,MEMEUSDT
1724097600000,0.012242,0.012242,0.012242,0.012242,0.0,1724101199999,0,0,0,0,0,2024-08-19 20:00:00,MEMEUSDT
1724101200000,0.012242,0.012242,0.012242,0.012242,0.0,1724104799999,0,0,0,0,0,2024-08-19 21:00:00,MEMEUSDT
1724104800000,0.012242,0.012242,0.012242,0.012242,0.0,1724108399999,0,0,0,0,0,2024-08-19 22:00:00,MEMEUSDT
1724108400000,0.012242,0.012242,0.012242,0.012242,0.0,1724111999999,0,0,0,0,0,2024-08-19 23:00:00,MEMEUSDT
1724112000000,0.012242,0.012242,0.012242,0.012242,0.0,1724115599999,0,0,0,0,0,2024-08-20 00:00:00,MEMEUSDT
1724115600000,0.012242,0.012242,0.012242,0.012242,0.0,1724119199999,0,0,0,0,0,2024-08-20 01:00:00,MEMEUSDT
1724119200000,0.012242,0.012242,0.012242,0.012242,0.0,1724122799999,0,0,0,0,0,2024-08-20 02:00:00,MEMEUSDT
1724122800000,0.012242,0.012242,0.012242,0.012242,0.0,1724126399999,0,0,0,0,0,2024-08-20 03:00:00,MEMEUSDT
1724126400000,0.012242,0.012242,0.012242,0.012242,0.0,1724129999999,0,0,0,0,0,2024-08-20 04:00:00,MEMEUSDT
1724130000000,0.012242,0.012242,0.012242,0.012242,0.0,1724133599999,0,0,0,0,0,2024-08-20 05:00:00,MEMEUSDT
1724133600000,0.012242,0.012242,0.012242,0.012242,0.0,1724137199999,0,0,0,0,0,2024-08-20 06:00:00,MEMEUSDT
1724137200000,0.012242,0.012242,0.012242,0.012242,0.0,1724140799999,0,0,0,0,0,2024-08-20 07:00:00,MEMEUSDT
1724140800000,0.012242,0.012242,0.012242,0.012242,0.0,1724144399999,0,0,0,0,0,2024-08-20 08:00:00,MEMEUSDT
1724144400000,0.012242,0.012242,0.012242,0.012242,0.0,1724147999999,0,0,0,0,0,2024-08-20 09:00:00,MEMEUSDT
1724148000000,0.012242,0.012242,0.012242,0.012242,0.0,1724151599999,0,0,0,0,0,2024-08-20 10:00:00,MEMEUSDT
1724151600000,0.012242,0.012242,0.012242,0.012242,0.0,1724155199999,0,0,0,0,0,2024-08-20 11:00:00,MEMEUSDT
1724155200000,0.012242,0.012242,0.012242,0.012242,0.0,1724158799999,0,0,0,0,0,2024-08-20 12:00:00,MEMEUSDT
1724158800000,0.012242,0.012242,0.012242,0.012242,0.0,1724162399999,0,0,0,0,0,2024-08-20 13:00:00,MEMEUSDT
1724162400000,0.012242,0.012242,0.012242,0.012242,0.0,1724165999999,0,0,0,0,0,2024-08-20 14:00:00,MEMEUSDT
1724166000000,0.012242,0.012242,0.012242,0.012242,0.0,1724169599999,0,0,0,0,0,2024-08-20 15:00:00,MEMEUSDT
1724169600000,0.012242,0.012242,0.012242,0.012242,0.0,1724173199999,0,0,0,0,0,2024-08-20 16:00:00,MEMEUSDT
1724173200000,0.012242,0.012242,0.012242,0.012242,0.0,1724176799999,0,0,0,0,0,2024-08-20 17:00:00,MEMEUSDT
1724176800000,0.012242,0.012242,0.012242,0.012242,0.0,1724180399999,0,0,0,0,0,2024-08-20 18:00:00,MEMEUSDT
1724180400000,0.012242,0.012242,0.012242,0.012242,0.0,1724183999999,0,0,0,0,0,2024-08-20 19:00:00,MEMEUSDT
1724184000000,0.012242,0.012242,0.012242,0.012242,0.0,1724187599999,0,0,0,0,0,2024-08-20 20:00:00,MEMEUSDT
1724187600000,0.012242,0.012242,0.012242,0.012242,0.0,1724191199999,0,0,0,0,0,2024-08-20 21:00:00,MEMEUSDT
1724191200000,0.012242,0.012242,0.012242,0.012242,0.0,1724194799999,0,0,0,0,0,2024-08-20 22:00:00,MEMEUSDT
