open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base_volume,taker_buy_quote_volume,ignore,timestamp,symbol
1760601600000,0.19741,0.19757,0.19564,0.19621,2441801889.0,1760605199999,479489896.138040,3302,275579326,54420824.089960,0,2025-10-16 08:00:00,DOGEUSDT
1760605200000,0.19621,0.19857,0.19127,0.19802,13402924994.0,1760608799999,2619404839.187400,6399,7932193408,1554017075.637320,0,2025-10-16 09:00:00,DOGEUSDT
1760608800000,0.19802,0.20013,0.19789,0.1998,3001018883.0,1760612399999,598157368.882980,3585,2509239108,500203386.635890,0,2025-10-16 10:00:00,DOGEUSDT
1760612400000,0.1994,0.20023,0.19806,0.20023,2350688185.0,1760615999999,468473882.908280,3794,1426914922,284870520.353530,0,2025-10-16 11:00:00,DOGEUSDT
1760616000000,0.20023,0.20127,0.19948,0.19994,2946587572.0,1760619599999,591078467.223320,3785,2362796782,474216221.695880,0,2025-10-16 12:00:00,DOGEUSDT
1760619600000,0.19994,0.20019,0.19748,0.19827,6189677275.0,1760623199999,1231486086.101830,4894,1161694185,231830055.547630,0,2025-10-16 13:00:00,DOGEUSDT
1760623200000,0.19816,0.19827,0.19402,0.19502,13655026758.0,1760626799999,2678150191.290740,6410,4795845647,940821833.185400,0,2025-10-16 14:00:00,DOGEUSDT
1760626800000,0.19501,0.19578,0.1888,0.18928,14885417052.0,1760630399999,2870946995.006230,6892,2431018052,472553501.984240,0,2025-10-16 15:00:00,DOGEUSDT
1760630400000,0.18921,0.19413,0.18814,0.19413,14312913429.0,1760633999999,2727351244.267610,6786,10453834517,1998112233.623090,0,2025-10-16 16:00:00,DOGEUSDT
1760634000000,0.19413,0.19413,0.19084,0.19119,5171550849.0,1760637599999,993614057.314620,4621,655594184,126449694.414960,0,2025-10-16 17:00:00,DOGEUSDT
1760637600000,0.19119,0.19127,0.18856,0.19029,6739611663.0,1760641199999,1279578640.730150,4688,2823704584,536854377.886200,0,2025-10-16 18:00:00,DOGEUSDT
1760641200000,0.19029,0.19069,0.18606,0.18767,15223411020.0,1760644799999,2859493425.784660,7465,5330153828,1004042006.106370,0,2025-10-16 19:00:00,DOGEUSDT
1760644800000,0.18774,0.18849,0.18485,0.18543,6711481397.0,1760648399999,1248403309.944800,4936,781513902,145774510.651270,0,2025-10-16 20:00:00,DOGEUSDT
1760648400000,0.18549,0.1881,0.18542,0.18807,3180564430.0,1760651999999,594248095.194840,3358,3027861039,565924859.183580,0,2025-10-16 21:00:00,DOGEUSDT
1760652000000,0.1881,0.18816,0.1863,0.1863,2725441698.0,1760655599999,509732035.111970,3137,250289020,47088293.654350,0,2025-10-16 22:00:00,DOGEUSDT
1760655600000,0.1863,0.18874,0.18612,0.18836,2850930769.0,1760659199999,534554485.276180,3639,2128033145,399341856.495500,0,2025-10-16 23:00:00,DOGEUSDT
1760659200000,0.18835,0.18988,0.18782,0.18948,2338959641.0,1760662799999,442262722.685600,3237,1760012021,332827778.291670,0,2025-10-17 00:00:00,DOGEUSDT
1760662800000,0.18948,0.19083,0.18892,0.18953,3138944255.0,1760666399999,595933375.081500,3373,1395827731,265591223.756190,0,2025-10-17 01:00:00,DOGEUSDT
1760666400000,0.1895,0.18995,0.18814,0.18953,2801823227.0,1760669999999,529672217.625530,3441,1578493955,299103857.428610,0,2025-10-17 02:00:00,DOGEUSDT
