open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base_volume,taker_buy_quote_volume,ignore,timestamp,symbol
1724310000000,0.012489,0.012489,0.012489,0.012489,0.0,1724313599999,0,0,0,0,0,2024-08-22 07:00:00,MEMEUSDT
1724313600000,0.012242,0.012242,0.012241,0.012241,40035.0,1724317199999,490.1033080,60,0,0,0,2024-08-22 08:00:00,MEMEUSDT
1724317200000,0.012241,0.012241,0.012241,0.012241,0.0,1724320799999,0,0,0,0,0,2024-08-22 09:00:00,MEMEUSDT
1724320800000,0.012241,0.012241,0.012241,0.012241,0.0,1724324399999,0,0,0,0,0,2024-08-22 10:00:00,MEMEUSDT
1724324400000,0.012241,0.012241,0.012241,0.012241,0.0,1724327999999,0,0,0,0,0,2024-08-22 11:00:00,MEMEUSDT
1724328000000,0.012241,0.012241,0.012241,0.012241,0.0,1724331599999,0,0,0,0,0,2024-08-22 12:00:00,MEMEUSDT
1724331600000,0.012241,0.012241,0.012241,0.012241,0.0,1724335199999,0,0,0,0,0,2024-08-22 13:00:00,MEMEUSDT
1724335200000,0.012241,0.012241,0.012241,0.012241,0.0,1724338799999,0,0,0,0,0,2024-08-22 14:00:00,MEMEUSDT
1724338800000,0.012241,0.012241,0.012241,0.012241,0.0,1724342399999,0,0,0,0,0,2024-08-22 15:00:00,MEMEUSDT
1724342400000,0.012241,0.012241,0.012241,0.012241,0.0,1724345999999,0,0,0,0,0,2024-08-22 16:00:00,MEMEUSDT
1724346000000,0.012489,0.012489,0.012489,0.012489,8169.0,1724349599999,102.0226410,14,8169,102.0226410,0,2024-08-22 17:00:00,MEMEUSDT
1724349600000,0.012489,0.012489,0.012489,0.012489,4084.0,1724353199999,51.0050760,7,4084,51.0050760,0,2024-08-22 18:00:00,MEMEUSDT
1724353200000,0.012489,0.012489,0.012489,0.012489,1123.0,1724356799999,14.0251470,2,1123,14.0251470,0,2024-08-22 19:00:00,MEMEUSDT
1724356800000,0.012489,0.012489,0.012489,0.012489,0.0,1724360399999,0,0,0,0,0,2024-08-22 20:00:00,MEMEUSDT
1724360400000,0.012489,0.012489,0.012489,0.012489,0.0,1724363999999,0,0,0,0,0,2024-08-22 21:00:00,MEMEUSDT
1724364000000,0.012489,0.012489,0.012489,0.012489,0.0,1724367599999,0,0,0,0,0,2024-08-22 22:00:00,MEMEUSDT
