open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base_volume,taker_buy_quote_volume,ignore,timestamp,symbol
1728018000000,2.32,2.32,2.32,2.32,0.0,1728021599999,0,0,0,0,0,2024-10-04 05:00:00,WIFUSDT
1728021600000,2.32,2.32,2.32,2.32,0.0,1728025199999,0,0,0,0,0,2024-10-04 06:00:00,WIFUSDT
1728025200000,2.32,2.32,2.32,2.32,0.0,1728028799999,0,0,0,0,0,2024-10-04 07:00:00,WIFUSDT
1728028800000,2.32,2.32,2.32,2.32,0.0,1728032399999,0,0,0,0,0,2024-10-04 08:00:00,WIFUSDT
1728032400000,2.32,2.32,2.32,2.32,0.0,1728035999999,0,0,0,0,0,2024-10-04 09:00:00,WIFUSDT
1728036000000,2.32,2.32,2.32,2.32,4.4,1728039599999,10.20800000,2,4.4,10.20800000,0,2024-10-04 10:00:00,WIFUSDT
1728039600000,2.32,2.32,2.32,2.32,0.0,1728043199999,0,0,0,0,0,2024-10-04 11:00:00,WIFUSDT
1728043200000,2.32,2.32,2.32,2.32,0.0,1728046799999,0,0,0,0,0,2024-10-04 12:00:00,WIFUSDT
1728046800000,2.32,2.32,2.32,2.32,0.0,1728050399999,0,0,0,0,0,2024-10-04 13:00:00,WIFUSDT
1728050400000,2.32,2.32,2.32,2.32,0.0,1728053999999,0,0,0,0,0,2024-10-04 14:00:00,WIFUSDT
1728054000000,2.32,2.32,2.32,2.32,0.0,1728057599999,0,0,0,0,0,2024-10-04 15:00:00,WIFUSDT
1728057600000,2.32,2.32,2.32,2.32,0.0,1728061199999,0,0,0,0,0,2024-10-04 16:00:00,WIFUSDT
1728061200000,2.32,2.32,2.32,2.32,0.0,1728064799999,0,0,0,0,0,2024-10-04 17:00:00,WIFUSDT
1728064800000,2.32,2.32,2.32,2.32,0.0,1728068399999,0,0,0,0,0,2024-10-04 18:00:00,WIFUSDT
1728068400000,2.32,2.32,2.32,2.32,0.0,1728071999999,0,0,0,0,0,2024-10-04 19:00:00,WIFUSDT
1728072000000,2.32,2.32,2.32,2.32,0.0,1728075599999,0,0,0,0,0,2024-10-04 20:00:00,WIFUSDT
1728075600000,2.32,2.32,2.32,2.32,0.0,1728079199999,0,0,0,0,0,2024-10-04 21:00:00,WIFUSDT
1728079200000,2.32,2.32,2.32,2.32,0.0,1728082799999,0,0,0,0,0,2024-10-04 22:00:00,WIFUSDT
1728082800000,2.32,2.32,2.32,2.32,0.0,1728086399999,0,0,0,0,0,2024-10-04 23:00:00,WIFUSDT
1728086400000,2.32,2.32,2.32,2.32,0.0,1728089999999,0,0,0,0,0,2024-10-05 00:00:00,WIFUSDT
1728090000000,2.32,2.32,2.32,2.32,0.0,1728093599999,0,0,0,0,0,2024-10-05 01:00:00,WIFUSDT
1728093600000,2.32,2.32,2.32,2.32,0.0,1728097199999,0,0,0,0,0,2024-10-05 02:00:00,WIFUSDT
1728097200000,2.3548,2.3548,2.312,2.312,26.3,1728100799999,61.73008000,9,0,0,0,2024-10-05 03:00:00,WIFUSDT
1728100800000,2.312,2.312,2.312,2.312,0.0,1728104399999,0,0,0,0,0,2024-10-05 04:00:00,WIFUSDT
1728104400000,2.2773,2.2773,2.2773,2.2773,21.6,1728107999999,49.18968000,3,21.6,49.18968000,0,2024-10-05 05:00:00,WIFUSDT
1728108000000,2.2773,2.2773,2.2773,2.2773,0.0,1728111599999,0,0,0,0,0,2024-10-05 06:00:00,WIFUSDT
1728111600000,2.2773,2.2773,2.2773,2.2773,0.0,1728115199999,0,0,0,0,0,2024-10-05 07:00:00,WIFUSDT
1728115200000,2.2773,2.2773,2.2773,2.2773,0.0,1728118799999,0,0,0,0,0,2024-10-05 08:00:00,WIFUSDT
1728118800000,2.2773,2.2773,2.2773,2.2773,0.0,1728122399999,0,0,0,0,0,2024-10-05 09:00:00,WIFUSDT
1728122400000,2.2773,2.2773,2.2773,2.2773,0.0,1728125999999,0,0,0,0,0,2024-10-05 10:00:00,WIFUSDT
1728126000000,2.2773,2.2773,2.2773,2.2773,0.0,1728129599999,0,0,0,0,0,2024-10-05 11:00:00,WIFUSDT
1728129600000,2.2773,2.2773,2.2773,2.2773,0.0,1728133199999,0,0,0,0,0,2024-10-05 12:00:00,WIFUSDT
1728133200000,2.2773,2.2773,2.2773,2.2773,0.0,1728136799999,0,0,0,0,0,2024-10-05 13:00:00,WIFUSDT
1728136800000,2.2773,2.2773,2.2773,2.2773,0.0,1728140399999,0,0,0,0,0,2024-10-05 14:00:00,WIFUSDT
1728140400000,2.2971,2.2971,2.2971,2.2971,4.7,1728143999999,10.79637000,1,0,0,0,2024-10-05 15:00:00,WIFUSDT
1728144000000,2.2971,2.2971,2.2971,2.2971,0.0,1728147599999,0,0,0,0,0,2024-10-05 16:00:00,WIFUSDT
1728147600000,2.26,2.26,2.26,2.26,1755.5,1728151199999,3967.43000000,2,1755.5,3967.43000000,0,2024-10-05 17:00:00,WIFUSDT
1728151200000,2.26,2.26,2.26,2.26,0.0,1728154799999,0,0,0,0,0,2024-10-05 18:00:00,WIFUSDT
1728154800000,2.26,2.26,2.26,2.26,0.0,1728158399999,0,0,0,0,0,2024-10-05 19:00:00,WIFUSDT
1728158400000,2.26,2.26,2.26,2.26,0.0,1728161999999,0,0,0,0,0,2024-10-05 20:00:00,WIFUSDT
1728162000000,2.2,2.2804,2.2,2.2804,177.3,1728165599999,400.66188000,3,177.3,400.66188000,0,2024-10-05 21:00:00,WIFUSDT
1728165600000,2.2804,2.2804,2.2804,2.2804,0.0,1728169199999,0,0,0,0,0,2024-10-05 22:00:00,WIFUSDT
1728169200000,2.2804,2.2804,2.2804,2.2804,0.0,1728172799999,0,0,0,0,0,2024-10-05 23:00:00,WIFUSDT
1728172800000,2.2804,2.2804,2.2804,2.2804,0.0,1728176399999,0,0,0,0,0,2024-10-06 00:00:00,WIFUSDT
1728176400000,2.2804,2.2804,2.2804,2.2804,0.0,1728179999999,0,0,0,0,0,2024-10-06 01:00:00,WIFUSDT
1728180000000,2.2804,2.2804,2.2804,2.2804,0.0,1728183599999,0,0,0,0,0,2024-10-06 02:00:00,WIFUSDT
1728183600000,2.2804,2.2804,2.2804,2.2804,0.0,1728187199999,0,0,0,0,0,2024-10-06 03:00:00,WIFUSDT
1728187200000,2.2804,2.2804,2.2804,2.2804,0.0,1728190799999,0,0,0,0,0,2024-10-06 04:00:00,WIFUSDT
1728190800000,2.2,2.2804,2.2,2.2804,106.7,1728194399999,240.86648000,4,30.5,67.10000000,0,2024-10-06 05:00:00,WIFUSDT
1728194400000,2.2804,2.2804,2.2804,2.2804,35.3,1728197999999,80.49812000,1,0,0,0,2024-10-06 06:00:00,WIFUSDT
1728198000000,2.2804,2.2804,2.2804,2.2804,0.0,1728201599999,0,0,0,0,0,2024-10-06 07:00:00,WIFUSDT
1728201600000,2.2804,2.2804,2.2804,2.2804,0.0,1728205199999,0,0,0,0,0,2024-10-06 08:00:00,WIFUSDT
1728205200000,2.2804,2.2804,2.2804,2.2804,171.6,1728208799999,391.31664000,1,0,0,0,2024-10-06 09:00:00,WIFUSDT
1728208800000,2.2804,2.2804,2.2804,2.2804,2762.6,1728212399999,6299.83304000,2,0,0,0,2024-10-06 10:00:00,WIFUSDT
1728212400000,2.2804,2.2804,2.2804,2.2804,0.0,1728215999999,0,0,0,0,0,2024-10-06 11:00:00,WIFUSDT
1728216000000,2.2804,2.2804,2.2804,2.2804,0.0,1728219599999,0,0,0,0,0,2024-10-06 12:00:00,WIFUSDT
1728219600000,2.2804,2.2804,2.2804,2.2804,0.0,1728223199999,0,0,0,0,0,2024-10-06 13:00:00,WIFUSDT
1728223200000,2.2804,2.2804,2.2804,2.2804,0.0,1728226799999,0,0,0,0,0,2024-10-06 14:00:00,WIFUSDT
1728226800000,2.2804,2.2804,2.2804,2.2804,0.0,1728230399999,0,0,0,0,0,2024-10-06 15:00:00,WIFUSDT
1728230400000,2.2804,2.2804,2.2804,2.2804,0.0,1728233999999,0,0,0,0,0,2024-10-06 16:00:00,WIFUSDT
1728234000000,2.2804,2.2804,2.2804,2.2804,20.7,1728237599999,47.20428000,1,0,0,0,2024-10-06 17:00:00,WIFUSDT
1728237600000,2.2804,2.2804,2.2804,2.2804,0.0,1728241199999,0,0,0,0,0,2024-10-06 18:00:00,WIFUSDT
1728241200000,2.2804,2.2804,2.2804,2.2804,2048.6,1728244799999,4671.62744000,1,0,0,0,2024-10-06 19:00:00,WIFUSDT
1728244800000,2.2804,2.2804,2.2804,2.2804,0.0,1728248399999,0,0,0,0,0,2024-10-06 20:00:00,WIFUSDT
1728248400000,2.2804,2.2804,2.2804,2.2804,0.0,1728251999999,0,0,0,0,0,2024-10-06 21:00:00,WIFUSDT
1728252000000,2.2804,2.2804,2.2804,2.2804,0.0,1728255599999,0,0,0,0,0,2024-10-06 22:00:00,WIFUSDT
1728255600000,2.2804,2.2804,2.2804,2.2804,0.0,1728259199999,0,0,0,0,0,2024-10-06 23:00:00,WIFUSDT
1728259200000,2.2804,2.2804,2.2804,2.2804,0.0,1728262799999,0,0,0,0,0,2024-10-07 00:00:00,WIFUSDT
1728262800000,2.2804,2.2804,2.2804,2.2804,1798.9,1728266399999,4102.21156000,2,0,0,0,2024-10-07 01:00:00,WIFUSDT
1728266400000,2.2804,2.2804,2.2804,2.2804,1873.9,1728269999999,4273.24156000,5,0,0,0,2024-10-07 02:00:00,WIFUSDT
1728270000000,2.2804,2.2804,2.2804,2.2804,0.0,1728273599999,0,0,0,0,0,2024-10-07 03:00:00,WIFUSDT
1728273600000,2.3146,2.3146,2.2804,2.2804,438.4,1728277199999,999.80602000,3,0,0,0,2024-10-07 04:00:00,WIFUSDT
1728277200000,2.3146,2.3146,2.2804,2.2804,2286.5,1728280799999,5214.21326000,4,0,0,0,2024-10-07 05:00:00,WIFUSDT
1728280800000,2.2804,2.2804,2.2804,2.2804,129.3,1728284399999,294.85572000,1,0,0,0,2024-10-07 06:00:00,WIFUSDT
1728284400000,2.2804,2.2804,2.2804,2.2804,0.0,1728287999999,0,0,0,0,0,2024-10-07 07:00:00,WIFUSDT
1728288000000,2.2804,2.2804,2.2804,2.2804,0.0,1728291599999,0,0,0,0,0,2024-10-07 08:00:00,WIFUSDT
1728291600000,2.2804,2.2804,2.2804,2.2804,2.3,1728295199999,5.24492000,1,0,0,0,2024-10-07 09:00:00,WIFUSDT
1728295200000,2.2804,2.2804,2.2804,2.2804,2.3,1728298799999,5.24492000,1,0,0,0,2024-10-07 10:00:00,WIFUSDT
1728298800000,2.2804,2.2804,2.2804,2.2804,1096.2,1728302399999,2499.77448000,2,0,0,0,2024-10-07 11:00:00,WIFUSDT
1728302400000,2.2804,2.2804,2.2804,2.2804,0.0,1728305999999,0,0,0,0,0,2024-10-07 12:00:00,WIFUSDT
1728306000000,2.2804,2.2804,2.2804,2.2804,0.0,1728309599999,0,0,0,0,0,2024-10-07 13:00:00,WIFUSDT
1728309600000,2.2804,2.2804,2.2804,2.2804,152.1,1728313199999,346.84884000,1,0,0,0,2024-10-07 14:00:00,WIFUSDT
1728313200000,2.2804,2.2804,2.2804,2.2804,0.0,1728316799999,0,0,0,0,0,2024-10-07 15:00:00,WIFUSDT
1728316800000,2.2804,2.2804,2.2804,2.2804,0.0,1728320399999,0,0,0,0,0,2024-10-07 16:00:00,WIFUSDT
1728320400000,2.2804,2.2804,2.2804,2.2804,0.0,1728323999999,0,0,0,0,0,2024-10-07 17:00:00,WIFUSDT
1728324000000,2.38,2.38,2.2804,2.38,97.6,1728327599999,228.57292000,4,60.3,143.51400000,0,2024-10-07 18:00:00,WIFUSDT
1728327600000,2.38,2.38,2.38,2.38,0.0,1728331199999,0,0,0,0,0,2024-10-07 19:00:00,WIFUSDT
1728331200000,2.38,2.38,2.38,2.38,0.0,1728334799999,0,0,0,0,0,2024-10-07 20:00:00,WIFUSDT
1728334800000,2.38,2.38,2.38,2.38,0.0,1728338399999,0,0,0,0,0,2024-10-07 21:00:00,WIFUSDT
1728338400000,2.3443,2.38,2.2804,2.2804,565.2,1728341999999,1316.64570000,5,280.4,667.18778000,0,2024-10-07 22:00:00,WIFUSDT
1728342000000,2.2804,2.2804,2.2804,2.2804,0.0,1728345599999,0,0,0,0,0,2024-10-07 23:00:00,WIFUSDT
1728345600000,2.2804,2.2804,2.2804,2.2804,0.0,1728349199999,0,0,0,0,0,2024-10-08 00:00:00,WIFUSDT
1728349200000,2.3146,2.3146,2.2804,2.2804,391.2,1728352799999,892.17114000,2,0,0,0,2024-10-08 01:00:00,WIFUSDT
1728352800000,2.2804,2.2804,2.2804,2.2804,150.2,1728356399999,342.51608000,1,0,0,0,2024-10-08 02:00:00,WIFUSDT
1728356400000,2.2804,2.2804,2.2804,2.2804,0.0,1728359999999,0,0,0,0,0,2024-10-08 03:00:00,WIFUSDT
1728360000000,2.2804,2.2804,2.2804,2.2804,0.0,1728363599999,0,0,0,0,0,2024-10-08 04:00:00,WIFUSDT
1728363600000,2.2804,2.2804,2.2804,2.2804,2.6,1728367199999,5.92904000,1,0,0,0,2024-10-08 05:00:00,WIFUSDT
1728367200000,2.2804,2.2804,2.2804,2.2804,0.0,1728370799999,0,0,0,0,0,2024-10-08 06:00:00,WIFUSDT
1728370800000,2.2805,2.2805,2.2804,2.2804,7183.0,1728374399999,16380.21320000,6,0,0,0,2024-10-08 07:00:00,WIFUSDT
1728374400000,2.2804,2.2804,2.2804,2.2804,0.0,1728377999999,0,0,0,0,0,2024-10-08 08:00:00,WIFUSDT
1728378000000,2.2804,2.2804,2.2804,2.2804,2027.4,1728381599999,4623.28296000,2,1013.7,2311.64148000,0,2024-10-08 09:00:00,WIFUSDT
1728381600000,2.2804,2.2804,2.2804,2.2804,0.0,1728385199999,0,0,0,0,0,2024-10-08 10:00:00,WIFUSDT
1728385200000,2.2804,2.2804,2.2804,2.2804,0.0,1728388799999,0,0,0,0,0,2024-10-08 11:00:00,WIFUSDT
1728388800000,2.2804,2.2804,2.2804,2.2804,0.0,1728392399999,0,0,0,0,0,2024-10-08 12:00:00,WIFUSDT
1728392400000,2.2804,2.2804,2.2804,2.2804,0.0,1728395999999,0,0,0,0,0,2024-10-08 13:00:00,WIFUSDT
1728396000000,2.2804,2.2804,2.2804,2.2804,0.0,1728399599999,0,0,0,0,0,2024-10-08 14:00:00,WIFUSDT
1728399600000,2.2804,2.2804,2.2804,2.2804,0.0,1728403199999,0,0,0,0,0,2024-10-08 15:00:00,WIFUSDT
1728403200000,2.2804,2.2804,2.2804,2.2804,0.0,1728406799999,0,0,0,0,0,2024-10-08 16:00:00,WIFUSDT
1728406800000,2.2804,2.2804,2.2804,2.2804,0.0,1728410399999,0,0,0,0,0,2024-10-08 17:00:00,WIFUSDT
1728410400000,2.2804,2.2804,2.2804,2.2804,0.0,1728413999999,0,0,0,0,0,2024-10-08 18:00:00,WIFUSDT
1728414000000,2.2804,2.2804,2.2804,2.2804,0.0,1728417599999,0,0,0,0,0,2024-10-08 19:00:00,WIFUSDT
1728417600000,2.2804,2.2804,2.2804,2.2804,0.0,1728421199999,0,0,0,0,0,2024-10-08 20:00:00,WIFUSDT
1728421200000,2.2804,2.2804,2.2804,2.2804,0.0,1728424799999,0,0,0,0,0,2024-10-08 21:00:00,WIFUSDT
1728424800000,2.2804,2.2804,2.2804,2.2804,0.0,1728428399999,0,0,0,0,0,2024-10-08 22:00:00,WIFUSDT
1728428400000,2.2804,2.2804,2.2804,2.2804,0.0,1728431999999,0,0,0,0,0,2024-10-08 23:00:00,WIFUSDT
1728432000000,2.2804,2.2804,2.2804,2.2804,0.0,1728435599999,0,0,0,0,0,2024-10-09 00:00:00,WIFUSDT
1728435600000,2.2804,2.2804,2.2804,2.2804,0.0,1728439199999,0,0,0,0,0,2024-10-09 01:00:00,WIFUSDT
1728439200000,2.2804,2.2804,2.2804,2.2804,0.0,1728442799999,0,0,0,0,0,2024-10-09 02:00:00,WIFUSDT
1728442800000,2.2804,2.2804,2.2804,2.2804,0.0,1728446399999,0,0,0,0,0,2024-10-09 03:00:00,WIFUSDT
1728446400000,2.2804,2.2804,2.2804,2.2804,0.0,1728449999999,0,0,0,0,0,2024-10-09 04:00:00,WIFUSDT
1728450000000,2.2804,2.2804,2.2804,2.2804,0.0,1728453599999,0,0,0,0,0,2024-10-09 05:00:00,WIFUSDT
1728453600000,2.2804,2.2804,2.2804,2.2804,0.0,1728457199999,0,0,0,0,0,2024-10-09 06:00:00,WIFUSDT
1728457200000,2.2804,2.2804,2.2804,2.2804,0.0,1728460799999,0,0,0,0,0,2024-10-09 07:00:00,WIFUSDT
1728460800000,2.2804,2.2804,2.2804,2.2804,0.0,1728464399999,0,0,0,0,0,2024-10-09 08:00:00,WIFUSDT
1728464400000,2.2804,2.2804,2.2804,2.2804,0.0,1728467999999,0,0,0,0,0,2024-10-09 09:00:00,WIFUSDT
1728468000000,2.2804,2.2804,2.2804,2.2804,0.0,1728471599999,0,0,0,0,0,2024-10-09 10:00:00,WIFUSDT
1728471600000,2.2804,2.2804,2.2804,2.2804,0.0,1728475199999,0,0,0,0,0,2024-10-09 11:00:00,WIFUSDT
1728475200000,2.2804,2.2804,2.2804,2.2804,0.0,1728478799999,0,0,0,0,0,2024-10-09 12:00:00,WIFUSDT
1728478800000,2.2804,2.2804,2.2804,2.2804,0.0,1728482399999,0,0,0,0,0,2024-10-09 13:00:00,WIFUSDT
